run_id,experiment_id,trade_date,portfolio_id,benchmark,gross_return,transaction_cost,daily_return,turnover,nav,top_k,horizon,research_boundary,max_drawdown
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-03-24,top5_equal_weight,CSI300_DEMO,-0.03785827714981786,0.0005714285714285714,-0.03842970572124643,0.5714285714285714,0.9174452465658433,5,5d,research_signals_only_not_investment_advice,-0.2285035157986316
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-03-25,top5_equal_weight,CSI300_DEMO,-0.028640049251229205,0.00075,-0.029390049251229206,0.75,0.890481485583967,5,5d,research_signals_only_not_investment_advice,-0.25117783546646
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-03-26,top5_equal_weight,CSI300_DEMO,-0.0088904780235449,0.0005714285714285714,-0.009461906594973472,0.5714285714285714,0.8820558329428183,5,5d,research_signals_only_not_investment_advice,-0.2582631208435222
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-03-27,top5_equal_weight,CSI300_DEMO,-0.02816363490277949,0.00075,-0.02891363490277949,0.75,0.8565523926252425,5,5d,research_signals_only_not_investment_advice,-0.2797094301613797
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-03-28,top5_equal_weight,CSI300_DEMO,-0.08722622350634904,0.0008888888888888888,-0.08811511239523792,0.8888888888888888,0.7810771822766593,5,5d,research_signals_only_not_investment_advice,-0.34317791467993963
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-03-31,top5_equal_weight,CSI300_DEMO,-0.08234160699988832,0.00075,-0.08309160699988832,0.75,0.716176224010347,5,5d,research_signals_only_not_investment_advice,-0.39775431726220134
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-01,top5_equal_weight,CSI300_DEMO,-0.002678467688773778,0.00075,-0.0034284676887737777,0.75,0.7137208369668595,5,5d,research_signals_only_not_investment_advice,-0.39981909712617136
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-02,top5_equal_weight,CSI300_DEMO,-0.014051703152162665,0.00075,-0.014801703152162666,0.75,0.7031565530045629,5,5d,research_signals_only_not_investment_advice,-0.4087027966881067
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-03,top5_equal_weight,CSI300_DEMO,0.049237349173594194,0.00075,0.048487349173594194,0.75,0.737250750313796,5,5d,research_signals_only_not_investment_advice,-0.38003236272575325
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-07,top5_equal_weight,CSI300_DEMO,0.03226954639953914,0.001,0.03126954639953914,1.0,0.7603042468588284,5,5d,research_signals_only_not_investment_advice,-0.3606462559257936
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-08,top5_equal_weight,CSI300_DEMO,0.020821622968967012,0.001,0.01982162296896701,1.0,0.7753747109817685,5,5d,research_signals_only_not_investment_advice,-0.3479732270669572
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-09,top5_equal_weight,CSI300_DEMO,0.0172344488091682,0.0005714285714285714,0.01666302023773963,0.5714285714285714,0.7882947954826891,5,5d,research_signals_only_not_investment_advice,-0.3371084917540259
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-10,top5_equal_weight,CSI300_DEMO,0.015211789334039771,0.0005714285714285714,0.0146403607626112,0.5714285714285714,0.7998357156758444,5,5d,research_signals_only_not_investment_advice,-0.32740352092683345
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-11,top5_equal_weight,CSI300_DEMO,-0.0470764672275116,0.0008888888888888888,-0.04796535611640049,0.8888888888888888,0.7614713107388364,5,5d,research_signals_only_not_investment_advice,-0.35966485056821507
